Name,Meaning,Gender,Origin,Similar
Omkara,An Auspicious Beginning,Female,Indian,-
Omkara,Om,Male,Indian,-
Omkaranatha,Lord of Om,Male,Indian,-
Omkareshwari,Goddess Parvati; Gauri,Female,Indian,-
Omkareswar,Shiv,Male,Indian,-
Omkari,Omkari,Female,Indian,-
Omkarnath,Lord of Omkaar; Shiva,Male,Indian,-
Omna,Pious; Pure,Female,Indian,-
Omna,Pious; Pure,Male,Indian,-
Omnada,N/A,Male,Indian,-
Omparkash,Brightness,Male,Indian,-
Ompati,Master of Om,Male,Indian,-
Ompatu,N/A,Male,Indian,-
Omprabha,Radiance; Power of the Holy Mantra 'om',Female,Indian,-
Omprakasa,Sacred Light,Male,Indian,-
Omprakash,Light of God,Male,Indian,-
Omran,Solid Structure,Male,Indian,-
Omrao,King,Male,Indian,-
Omswaroop,Manifestation of Divinity,Male,Indian,-
Omswarup,Like Om,Male,Indian,-
Omvati,Sacred; Having the Power of Om,Female,Indian,-
Omya,Life Giver,Female,Indian,-
Omya,N/A,Male,Indian,-
Omysha,Smile,Female,Indian,-
Onain,Vision,Male,Indian,-
Onella,Light,Female,Indian,-
Ongivalarthan,Sacred Light,Male,Indian,-
Oni,Shelter,Female,Indian,-
Oni,Shelter,Male,Indian,-
Onir,Shining,Male,Indian,-
Onish,Lord Krishna,Male,Indian,-
Onkar,God,Male,Indian,-
Oogan,N/A,Male,Indian,-
Oogharath,Son of Ooghavand,Male,Indian,-
Oogharth,Son of Oaghavand,Male,Indian,-
Ooghavati,A Woman,Female,Indian,-
Oojam,Enthusiasm,Male,Indian,-
Oomjam,N/A,Male,Indian,-
Oongaranayagi,Shelter,Female,Indian,-
Oongararubini,A River's Name,Female,Indian,-
Oordhva,N/A,Male,Indian,-
Oorja,The Energy,Female,Indian,-
Oorjaswati,Daughter of King Piyaravat,Female,Indian,-
Oorjit,Powerful,Male,Indian,-
Oormi,Goddess of Birth and Death,Female,Indian,-
Oormika,Wave; Humming of a Bee,Female,Indian,-
Oormila,Daughter of King Janaka of Mithila; The Youger Sister of Sita; Name of Lakshman's Wife,Female,Indian,-
Oorvashi,An Angel,Female,Indian,-
Ooviyanangai,Wave,Female,Indian,-
Ooviyapavai,Humming Sound of Bee,Female,Indian,-
Opal,A Jewel or Precious Stone,Female,Indian,-
Opale,Jewel; Gem; Opal,Female,Indian,-
Opalina,Jewel,Female,Indian,-
Opaline,Jewel,Female,Indian,-
Oparna,Parvati,Female,Indian,-
Opasa,N/A,Male,Indian,-
Opel,A Jewel or Precious Stone,Female,Indian,-
Opesh,Support; Pillar,Male,Indian,-
Ophelia,Helper; Serpentine; Profit; Aid,Female,Indian,-
Opilamani,N/A,Male,Indian,-
Opinder,Proximity to God,Male,Indian,-
Oppilaa,Unique,Female,Indian,-
Oppilamani,Best,Female,Indian,-
Oppilan,Peerless Gem,Male,Indian,-
Oppilarasi,N/A,Female,Indian,-
Oppiliappan,Enthusiasm,Male,Indian,-
Oppiliya,N/A,Female,Indian,-
Oppilmani,Purest of Gems,Male,Indian,-
Oral,Eagle,Male,Indian,-
Orang,A Throne; Wisdom; Understanding; Beauty,Male,Indian,-
Oren,Ash Tree,Male,Indian,-
Ori,Charitable King,Male,Indian,-
Orion,Son of Fire,Male,Indian,-
Oris,Tree,Male,Indian,-
Orla,Golden Princess,Female,Indian,-
Orma,Free Men,Male,Indian,-
Orman,Seaman,Male,Indian,-
Orpita,Offering,Female,Indian,-
Osadhi,Medication,Female,Indian,-
Osha,Nike,Female,Indian,-
Osha,N/A,Male,Indian,-
Osheen,Bright,Female,Indian,-
Oshin,N/A,Female,Indian,-
Oshma,Summer Season,Female,Indian,-
Oshmi,Personality,Female,Indian,-
Osho,Dear,Male,Indian,-
Osman,Salve of God,Male,Indian,-
Ossama,One of the Names of the Lion,Male,Indian,-
Otave,N/A,Male,Indian,-
Ottakoothan,Poet,Male,Indian,-
Oudichya,N/A,Male,Indian,-
Oudumber,Vishnu,Male,Indian,-
Oushadhi,Plants with Healing Power,Female,Indian,-
Ova,Egg; Happy; Bright,Female,Indian,-
Ovais,N/A,Male,Indian,-
Ovi,Pretty,Female,Indian,-
Ovi,Holy Massege of Marathi Saint,Male,Indian,-
Ovia,Painting,Female,Indian,-
Oviya,Artist; Beautiful Drawing,Female,Indian,-
OviyaKodi,Vine in a Beautiful Art,Female,Indian,-
Oviyam,Beautiful Art,Female,Indian,-
Oviyan,Artist,Male,Indian,-
Owais,A Companion of the Prophet,Male,Indian,-
Oydin,Moonlight,Male,Indian,-
Oyshee,Divine,Female,Indian,-
Paadini,Pleasing Song,Female,Indian,-
Paal,Guardian,Male,Indian,-
Paalavi,First Stanza of Poem,Female,Indian,-
Paanchaalee,Another Name of Draupadi,Female,Indian,-
Paandu,Father of the Pandavas,Male,Indian,-
Paandurang,A Diety,Male,Indian,-
Paaninee,A Sanskrit Grammarian,Male,Indian,-
Paanini,An Ancient Hindu Saint,Male,Indian,-
Paaras,Precious Stone; Costly Metal,Male,Indian,-
Paarbrahm,The Supreme Spirit,Male,Indian,-
Paarijata,Name of Lord Krishna's Favorite Flower,Female,Indian,-
Paarth,Another Name of Arjuna,Male,Indian,-
Paartha,Arjuna; Son of Pritha,Male,Indian,-
Paarthav,N/A,Male,Indian,-
Paarthiban,Another Name of King Arjunan,Male,Indian,-
Paarthiv,Earthly,Male,Indian,-
Paarush,N/A,Male,Indian,-
Paarvatee,Wife of Lord Shiva,Female,Indian,-
Paavai,Beautiful Girl,Female,Indian,-
Paavak,Pure,Male,Indian,-
Paavaka,Fire; Gold,Male,Indian,-
Paavaki,Name of Lord Muruga,Female,Indian,-
Paavan,Purifier,Male,Indian,-
Paavana,The Cause of Blowing,Male,Indian,-
Paavani,Purifying,Female,Indian,-
Paawan,Pure,Male,Indian,-
Paawni,Sacred,Female,Indian,-
Paayal,Ankalet,Female,Indian,-
Pabitra,Holy,Male,Indian,-
Pablo,Little,Male,Indian,-
Pabok,Fire,Male,Indian,-
Pachai,Youthful; Resourceful,Male,Indian,-
Pachaiamma,Green Girl,Female,Indian,-
Pachaimani,Youthful; Resourceful,Male,Indian,-
Pachaimuthu,Youthful; Resourceful,Male,Indian,-
Padak,Pendant; Medal,Male,Indian,-
Padam,Lotus,Male,Indian,-
Padama,Lotus; Goddess Lakshmi,Female,Indian,-
Padamabhu,Born of the Lotus,Male,Indian,-
Padamadev,N/A,Male,Indian,-
Padiril,Man without Vices,Male,Indian,-
Padm,Lotus,Male,Indian,-
Padma,Lotus,Male,Indian,-
Padma,Goddess Lakshmi; Lotus,Female,Indian,-
Padmaa,Draupadi,Female,Indian,-
Padmaakar,The Sun,Male,Indian,-
Padmabandhu,Friend of Lotus; Bee; Sun,Male,Indian,-
Padmabati,Goddess Lakshmi,Female,Indian,-
Padmadevi,Durga Devi,Female,Indian,-
Padmadhar,One who Holds a Lotus,Male,Indian,-
Padmadharini,Lotus Holder,Female,Indian,-
Padmagriha,Who Resides in a Lotus,Female,Indian,-
Padmahasta,Lotus-handed; Lord Krishan,Male,Indian,-
Padmaj,Lord Brahama,Male,Indian,-
Padmaja,Lotus Born,Male,Indian,-
Padmaja,Lakshmi,Female,Indian,-
Padmajai,Born from Lotus; Lakshmi,Female,Indian,-
Padmakala,Lotus,Female,Indian,-
Padmakali,Lotus Bud,Female,Indian,-
Padmakant,Husband of Lotus,Male,Indian,-
Padmakar,Jewel; Lord Vishnu,Male,Indian,-
Padmaksh,Lotus Eyed; Lord Vishnu,Male,Indian,-
Padmakshi,One with Lotus-like Eyes,Female,Indian,-
Padmal,Lotus,Female,Indian,-
Padmal,Lotus,Male,Indian,-
Padmala,Born from Lotus; Lakshmi,Female,Indian,-
Padmalatha,N/A,Female,Indian,-
Padmalay,Dwelling in a Lotus; Lord Brahma,Male,Indian,-
Padmalaya,Lotus Dweller,Male,Indian,-
Padmalaya,Lake of Lotuses,Female,Indian,-
Padmalekha,N/A,Female,Indian,-
Padmalochan,Lotus Eyed,Male,Indian,-
Padmalochana,Lotus Eyed,Female,Indian,-
Padmamalini,Goddess Lakshmi,Female,Indian,-
Padmamukhi,Lotus Faced,Female,Indian,-
Padman,Lotus,Male,Indian,-
Padmana,Lotus Faced; Another Name for Lakshmiand Saraswati,Female,Indian,-
Padmanabh,One with Lotus in his Navel; Vishnu,Male,Indian,-
Padmanabha,Lord Vishnu,Male,Indian,-
Padmanan,Lotus Faced,Male,Indian,-
Padmapada,Lotus Footed,Male,Indian,-
Padmapani,Lord Bramha,Male,Indian,-
Padmapati,Lord Vishnu,Male,Indian,-
Padmapriya,Lover of Lotus,Female,Indian,-
Padmarekha,Lotus-like Lines on Palm,Female,Indian,-
Padmaroopa,Like a Lotus,Female,Indian,-
Padmasekar,One with Lotus in his Navel,Male,Indian,-
Padmashree,Divine Lotus,Female,Indian,-
Padmashri,Goddess of Wealth; Seated in a Lotus,Male,Indian,-
Padmashri,Divine Lotus,Female,Indian,-
Padmasree,Divine Lotus,Female,Indian,-
Padmasri,Divine Lotus,Female,Indian,-
Padmasundara,Beautiful Lotus,Female,Indian,-
Padmavasa,One who Resided in Lotus,Female,Indian,-
Padmavathi,Goddess Laxmi,Female,Indian,-
Padmavati,Goddess Lakshmi,Female,Indian,-
Padmayani,Lord Brahama; Buddha,Male,Indian,-
Padmayoni,Lotus Born; Lord Brahma,Male,Indian,-
Padmesh,Lord Vishnu,Male,Indian,-
Padmin,Lotus Holder,Male,Indian,-
Padminee,One who is Fond of Lotus,Female,Indian,-
Padmini,Lotus Pond,Female,Indian,-
Padminika,Collection of Lotus,Female,Indian,-
Padminish,Lord of Lotuses,Male,Indian,-
Padmottar,The Best Lotus; Beyond Comparison,Male,Indian,-
Padnuni,Lotus,Female,Indian,-
Pagalavan,Sun; Diurnal; Radiant,Male,Indian,-
Pagam,Petal of Lotus,Female,Indian,-
Pagavalan,N/A,Male,Indian,-
Pagavan,Lord Brahama; Buddha,Male,Indian,-
Pahal,Facet; Beginning Initiative,Male,Indian,-
Pahal,The Start,Female,Indian,-
Pahar,Hour; Time of Day,Female,Indian,-
Pahi,Petal of a Flower,Female,Indian,-
Pahwa,Lord Vishnu,Male,Indian,-
Pajas,Firmness; Strength,Male,Indian,-
Pajas,Goddess Laxmi,Female,Indian,-
Pajasvati,Firm; Strong; Brilliant,Female,Indian,-
Pajika,Lotus Pond,Female,Indian,-
Pajika,N/A,Male,Indian,-
Paka,Dye; Paint; Simple; Ignorant; Young; Child,Female,Indian,-
Paka,Lord of Lotuses; Sun,Male,Indian,-
Pakala,Lotus,Female,Indian,-
Pakala,N/A,Male,Indian,-
Pakasansa,N/A,Male,Indian,-
Pakasansa,N/A,Female,Indian,-
Pakeran,The Moon and the Star,Male,Indian,-
Pakhee,A Bird,Female,Indian,-
Pakhi,Bird,Male,Indian,-
Pakhi,Bird,Female,Indian,-
Pakima,N/A,Female,Indian,-
Pakima,N/A,Male,Indian,-
Pakkiri,N/A,Male,Indian,-
Paksha,Political Party; Fortnight,Male,Indian,-
Pakshalika,On the Right Path,Female,Indian,-
Pakshi,Bird,Female,Indian,-
Pakshi,Bird,Male,Indian,-
Pakshin,Winged,Male,Indian,-
Pakshiraj,King of Birds,Male,Indian,-
Paku,Nature,Female,Indian,-
Pal,Moment,Female,Indian,-
Pal,Small; Humble; Witness,Male,Indian,-
Pala,Moment,Male,Indian,-
Paladin,Fighter,Male,Indian,-
Palak,Eyelash,Male,Indian,-
Palak,Eye Lid,Female,Indian,-
Palaka,A Hope of Moment,Female,Indian,-
Palaka,Guardian,Male,Indian,-
Palakshi,White,Female,Indian,-
Palaksi,White,Female,Indian,-
Palakvi,Cute,Female,Indian,-
Palam,Fruit,Male,Indian,-
Palang,Bed,Male,Indian,-
Palani,Abode of Lord Murugan,Male,Indian,-
Palaniamma,N/A,Female,Indian,-
Palaniappan,Another Name for Lord Murugan,Male,Indian,-
Palanikumar,Another Name for Lord Murugan,Male,Indian,-
Palanimurugan,Another Name for Lord Murugan,Male,Indian,-
Palanimuthu,Another Name for God Murugan,Male,Indian,-
Palanisami,Another Name for Lord Murugan,Male,Indian,-
Palanivel,Another Name for Lord Murugan,Male,Indian,-
Palash,N/A,Female,Indian,-
Palash,A Flowering,Male,Indian,-
Palashkusum,Bird,Female,Indian,-
Palashranjan,Beautiful Like a Palash,Male,Indian,-
Palcheen,Past Happy Moments,Female,Indian,-
Palin,Protecting,Male,Indian,-
Palin,Protecting,Female,Indian,-
Palita,Guarded; Protected,Female,Indian,-
Palita,Guarded; Protected,Male,Indian,-
Palka,A Remote Place,Female,Indian,-
Palkesh,Joyous,Male,Indian,-
Palkin,N/A,Female,Indian,-
Palla,N/A,Male,Indian,-
Pallab,A Leaf,Female,Indian,-
Pallab,New Leaves,Male,Indian,-
Pallabha,N/A,Male,Indian,-
Pallabi,Leaf,Female,Indian,-
Pallas,Understanding,Male,Indian,-
Pallav,Young Shoots and Leaves,Male,Indian,-
Pallavan,Protecting,Male,Indian,-
Pallavee,Bird,Female,Indian,-
Pallavi,Bud,Male,Indian,-
Pallavi,New Leaves,Female,Indian,-
Pallavini,With New Leaves,Female,Indian,-
Pallavit,To Sprout; To Grow,Male,Indian,-
Pallavita,Eye Lid,Female,Indian,-
Pallvi,New Leaves,Female,Indian,-
Paloma,White Dove,Female,Indian,-
Paloma,White Dove,Male,Indian,-
Palomi,Dove,Female,Indian,-
Palomi,N/A,Male,Indian,-
Palpandi,N/A,Male,Indian,-
Palpandian,Young Shoots and Leaves,Male,Indian,-
Pals,Friend,Male,Indian,-
Palvi,N/A,Female,Indian,-
Palvir,Who Face Each Difficulty with Bravery,Female,Indian,-
Palvish,Courageous,Male,Indian,-
Palwinder,Moments Spent with Lord,Male,Indian,-
Paman,Wind and Light,Female,Indian,-
Pambavasan,One who Lives in Pamba,Male,Indian,-
Pamee,Tender Leaves,Female,Indian,-
Pameela,Honey,Female,Indian,-
Pamela,Honey,Female,Indian,-
Pammi,Lovable,Female,Indian,-
Pammie,All-honey; Sprouted; Growing,Female,Indian,-
Pammy,All-honey; With New Leaves,Female,Indian,-
Pampa,River,Female,Indian,-
Pampapati,Viroopalsha,Male,Indian,-
Pamposh,Lotus Flower,Male,Indian,-
Pamsula,A Name of Lord Shiva,Male,Indian,-
Panan,N/A,Male,Indian,-
Pananjay,Cloud,Male,Indian,-
Panav,Prince,Male,Indian,-
Panchaanan,Five-eyed; Name of Shiva,Male,Indian,-
Panchal,Lord Shiva,Male,Indian,-
Panchali,Draupadi's Name,Female,Indian,-
Pancham,Symbol,Male,Indian,-
Panchami,Goddess Parvathi,Female,Indian,-
Panchanaana,Prince,Male,Indian,-
Panchanan,Lord Shiva,Male,Indian,-
Panchavaktra,Five Faced; Lord Hanuman,Male,Indian,-
Panchi,Bird,Female,Indian,-
Panchika,Husband of Abhirati,Male,Indian,-
Pancho,Tuft; Plume; Frenchman; Nickname for Francisco and Frank,Male,Indian,-
Pancholi,Surname,Male,Indian,-
Pandala,N/A,Female,Indian,-
Pandala,Lord Shiva,Male,Indian,-
Pandalavasan,One who Lives in Pandala ( a Place ),Male,Indian,-
Pandaribai,N/A,Female,Indian,-
Pandava,River,Female,Indian,-
Pandava,The Five Brothers in Mahabharata,Male,Indian,-
Pandavika,N/A,Male,Indian,-
Pandavika,N/A,Female,Indian,-
Pandhari,Lord Vithobha,Male,Indian,-
Pandi,Lord Pandi,Male,Indian,-
Pandi,Princess; Droupadi,Female,Indian,-
Pandiamma,A Doll,Female,Indian,-
Pandian,South Indian Kings,Male,Indian,-
Pandit,Priest,Male,Indian,-
Pandita,Learned; The Wise Man; Person,Female,Indian,-
Pandita,Scholar,Male,Indian,-
Pandu,Fruit,Male,Indian,-
Pandu,Fruit,Female,Indian,-
Panduloha,N/A,Male,Indian,-
Panduloha,N/A,Female,Indian,-
Pandurang,Lord Vithobha,Male,Indian,-
Panduranga,One with Pale White Complexion; Lord Vithobha,Male,Indian,-
Pandya,South Indian Dynasty,Male,Indian,-
Paneri,Beautiful Legs,Female,Indian,-
Pani,Water,Male,Indian,-
Panick,N/A,Male,Indian,-
Panika,The Hand,Female,Indian,-
Panika,Shahid,Male,Indian,-
Paniman,Skilled,Male,Indian,-
Panine,A Sanskrit Grammarian,Male,Indian,-
Panini,Skillful,Female,Indian,-
Panini,The Great Scholar-grammarian,Male,Indian,-
Paniraj,King of Cobra,Male,Indian,-
Panit,Admired,Male,Indian,-
Panita,Admired,Female,Indian,-
Panjab,One with Pale White Complexion,Male,Indian,-
Panjali,N/A,Female,Indian,-
Panjatram,N/A,Male,Indian,-
Panjri,Prashad,Female,Indian,-
Panju,Smooth,Male,Indian,-
Panju,N/A,Female,Indian,-
Panjumani,N/A,Male,Indian,-
Panjwani,N/A,Male,Indian,-
Pankaj,Lotus Flower,Male,Indian,-
Pankaja,Lotus,Female,Indian,-
Pankaja,Mud Born; Lotus,Male,Indian,-
Pankajadharini,Lotus Holder,Female,Indian,-
Pankajaja,Lotus Born,Male,Indian,-
Pankajaksha,Lotus Eyed,Male,Indian,-
Pankajakshi,Lotus Eyed,Female,Indian,-
Pankajali,Sincere,Female,Indian,-
Pankajam,Lotus,Female,Indian,-
Pankajam,N/A,Male,Indian,-
Pankajan,Lotus; Lord Vishnu,Male,Indian,-
Pankajanetra,Lotus Eyed,Male,Indian,-
Pankajanetri,Lotus Eyed,Female,Indian,-
Pankajavalli,Skilful,Female,Indian,-
Pankajeet,Eagle; Garuda,Male,Indian,-
Pankanabh,Lotus Flower,Male,Indian,-
Pankhadi,Petal,Female,Indian,-
Pankhdi,Flower Petal,Female,Indian,-
Pankhudi,Petal,Female,Indian,-
Pankhuri,Petal,Female,Indian,-
Pankit,A Line,Male,Indian,-
Pankita,Clayish; Sludgy,Female,Indian,-
Pankita,N/A,Male,Indian,-
Pankti,Sentence,Female,Indian,-
Pankuni,Month,Female,Indian,-
Panmoli,Speaks Sweetly,Male,Indian,-
Pann-gesh,King of Serpents,Male,Indian,-
Panna,Emerald,Male,Indian,-
Panna,Emerald,Female,Indian,-
Pannalal,Emerald,Male,Indian,-
Panneerdoss,Lotus; Lord Vishnu,Male,Indian,-
Panner,Life of Happy,Male,Indian,-
Panshu,N/A,Female,Indian,-
Panshu,Loard Shiva,Male,Indian,-
Panshul,Lord Shiva,Male,Indian,-
Pant,Father of Lancelot,Male,Indian,-
Panth,Savage,Male,Indian,-
Panthin,One who Shows the Way,Male,Indian,-
Panthini,One who Leads the Way; Guide,Female,Indian,-
Panu,Admiration,Female,Indian,-
Panvi,Lord Shiva,Male,Indian,-
Panya,Admired; Glorious; Excellent,Female,Indian,-
Panyala,N/A,Male,Indian,-
Panyasree,Beauty and Goodness of the Moon,Female,Indian,-
Paola,Small,Male,Indian,-
Paola,Small; Petal; Humble; Little,Female,Indian,-
Papa,Father,Male,Indian,-
Papahara,Remover or Destroyer of Sins,Male,Indian,-
Papaharana,Remover or Destroyer of Sins,Male,Indian,-
Papiha,A Sweet Singing Bird,Female,Indian,-
Pappal,N/A,Female,Indian,-
Pappamma,Sentence,Female,Indian,-
Pappuyan,N/A,Male,Indian,-
Pappuyha,Pulihara; Papaya,Male,Indian,-
Pappy,Kiss,Male,Indian,-
Para,The Supreme,Female,Indian,-
Para,The Supreme,Male,Indian,-
Paraag,Pollen; Sandal Wood,Male,Indian,-
Paraaga,Flower Necter,Male,Indian,-
Paraashar,A Celebrated Saint,Male,Indian,-
Paradhaman,Supreme Adobe,Male,Indian,-
Paradhya,Advantage,Male,Indian,-
Parag,Pollen Grains,Male,Indian,-
Parag,Emerald,Female,Indian,-
Parajika,A Raagini,Female,Indian,-
Parakasa,N/A,Female,Indian,-
Parakh,Satisfying; Pleasing,Male,Indian,-
Parakram,Strength,Male,Indian,-
Param,The Best,Male,Indian,-
Param-hans,The Supreme Spirit,Male,Indian,-
Parama,The Best,Female,Indian,-
Parama,Supreme; Highest,Male,Indian,-
Paramahamsa,Pollen Grains,Male,Indian,-
Paramahansa,Supreme Ascetic,Female,Indian,-
Paramak,Highest; The Best,Male,Indian,-
Paramakuru,Ultimate,Male,Indian,-
Paraman,Supreme; Highest,Male,Indian,-
Paramananda,Supreme Bliss,Male,Indian,-
Paramartha,Highest Truth,Male,Indian,-
Paramatma,Supersoul,Male,Indian,-
Paramatman,The Supreme Self,Male,Indian,-
Paramatmika,She Whose Nature is the Supreme,Female,Indian,-
Parambir,The Greatest of Warriors,Female,Indian,-
Parambir,The Greatest of Warriors,Male,Indian,-
Paramdeep,The Lamp of the Divine,Male,Indian,-
Paramdeep,The Lamp of the Divine,Female,Indian,-
Paramdesh,Highest Truth,Male,Indian,-
Paramdev,A Godly Person,Male,Indian,-
Paramesh,Lord Shiva,Male,Indian,-
Paramesha,Supreme Lord,Male,Indian,-
Parameshthin,Established by the Supreme,Male,Indian,-
Parameshwar,Supreme Lord,Male,Indian,-
Parameshwara,Supreme Lord,Male,Indian,-
Parameshwari,Supreme Sovereign Goddess,Female,Indian,-
Parameswari,Goddess Durga,Female,Indian,-
Paramgeet,The Highest Song of Bliss,Male,Indian,-
Paramhans,Sadguru,Male,Indian,-
Paramhansa,Supreme Soul,Male,Indian,-
Paramika,Supreme; Highest,Female,Indian,-
Paramita,Wisdom,Female,Indian,-
Paramitha,Wisdom,Female,Indian,-
Paramjeet,Highest Success,Male,Indian,-
Paramjeet,Supremely Victorious,Female,Indian,-
Paramjit,Supremely Victorious,Female,Indian,-
Paramjit,Heroic,Male,Indian,-
Paramjog,One Uniting with the Highest,Male,Indian,-
Paramjot,The Highest Light; God's Light; Flame of the Supreme,Male,Indian,-
Paramjyoti,Lord Shiva,Male,Indian,-
Paramleen,Absorbed in the Highest; God,Male,Indian,-
Paramodara,Supremely Great or Generous,Male,Indian,-
Parampal,Highest Success,Male,Indian,-
Paramveer,Heroic; Great Warrior,Male,Indian,-
Paramvir,Great Warrior,Male,Indian,-
Paran,Beauty; Glory; Ornament,Male,Indian,-
Parana,Father of Water; The Best,Female,Indian,-
Parana,N/A,Male,Indian,-
Parangad,N/A,Male,Indian,-
Parani,N/A,Male,Indian,-
Paranjay,Varun; Lord of the Sea,Male,Indian,-
Paranjoy,Conqueror of Life,Male,Indian,-
Paranjyoti,Goddess Durga,Female,Indian,-
Parantap,Hero,Male,Indian,-
Parantapa,Conqueror; Arjuna,Male,Indian,-
Paras,Touchstone,Male,Indian,-
Parashakti,Supreme Power,Female,Indian,-
Parashar,An Ancient,Male,Indian,-
Parashara,Destroyer,Male,Indian,-
Parasher,Lun,Male,Indian,-
Parashree,Ganga,Female,Indian,-
Parashuhasta,Lord of the Sea,Male,Indian,-
Parashupani,One Holding the Axe,Male,Indian,-
Parashuraam,Brave; An Ancient Sage,Male,Indian,-
Parashuram,Sixth Incarnation of Lord Vishnu,Male,Indian,-
Parashurama,Rama with an Ax,Male,Indian,-
Parasmani,Touchstone,Male,Indian,-
Parasmani,Touchstone,Female,Indian,-
Parasme,Most Superior; Lord Rama,Male,Indian,-
Parasu,N/A,Male,Indian,-
Parasurama,Rama of the Axe,Male,Indian,-
Paratpara,Greatest of the Greats,Male,Indian,-
Paravasu,Name of a Sage,Male,Indian,-
Paravi,Bird,Female,Indian,-
Parbarti,Surrender,Female,Indian,-
Parbeen,Capable; Skilful; Efficient,Male,Indian,-
Parbrahm,The Supreme Spirit,Male,Indian,-
Pardaman,N/A,Male,Indian,-
Pardeep,Light of the Home; Mystic Light,Male,Indian,-
Pardhu,Arjuna,Male,Indian,-
Pardip,N/A,Male,Indian,-
Parduman,Cupid Kamdev,Male,Indian,-
Pareen,Angel; Fairy,Female,Indian,-
Parees,Touch Stone,Male,Indian,-
Paremjit,N/A,Male,Indian,-
Paresh,Supreme Spirit,Male,Indian,-
Paresha,Lord of the Lords; A Name for Lord Rama,Male,Indian,-
Pareshthi,The Highest Worship,Female,Indian,-
Pareshti,Having the Highest Sacrifice or Worship,Male,Indian,-
Pargat,Appearance,Male,Indian,-
Pari,Beauty; Fairy,Female,Indian,-
Pari,Charitable Prince,Male,Indian,-
Paribhar,Wealth; Royalty,Male,Indian,-
Paribodh,Reason,Male,Indian,-
Parichay,N/A,Male,Indian,-
Paridhana,Touch Stone,Male,Indian,-
Paridhi,Realm,Female,Indian,-
Parighosh,Loud Sound,Male,Indian,-
Parigyana,Knowledged Person,Female,Indian,-
Pariishna,A Sweet Little Angel,Male,Indian,-
Parijaat,A Flower,Male,Indian,-
Parijat,A Celestial Flower,Female,Indian,-
Parijat,A Celestial Flower,Male,Indian,-
Parijata,A Flower,Female,Indian,-
Parijata,The Celestial Coral Tree,Male,Indian,-
Parijatham,N/A,Female,Indian,-
Pariket,Against Desire,Male,Indian,-
Pariketa,N/A,Male,Indian,-
Parikshit,Name of an Ancient King,Male,Indian,-
Parikshith,Person who has Been Tested,Male,Indian,-
Parimal,Fragrance,Male,Indian,-
Parimala,Fragrance,Female,Indian,-
Parimaladevi,Goddess,Female,Indian,-
Parimalam,Beauty; Fairy,Female,Indian,-
Parimalan,Against Desire,Male,Indian,-
